review_id,author,language,recommended,steam_purchase,votes_up,weighted_vote_score,timestamp,review
208985962,76561198410690184,english,True,True,1,0.523809552192687988,2025-11-12 04:02:10,"The experience and sheer joy this game managed to bring within my humble vessel of body and soul was truly DIVINE. This game may well be a blessing upon this weary world. The countless battles fought beside and against my comrades made me see the sacred gift that is life itself. So yes, indeed, I would gladly recommend this game to other souls wandering this mortal realm."
208985856,76561199119704579,english,True,False,0,0.5,2025-11-12 04:00:40,"This Game Is Such A Fun Game. Has less bugs then peak with getting online with friends, and is a very fun game to play with lots of friend. Make sure you take some nuggets with you and have a fun time! :D"
208985564,76561199765157406,english,True,True,0,0.48714756965637207,2025-11-12 03:56:14,it was awesome and worth my money make sure u grab the tapes u find
208985095,76561197972288500,english,True,True,0,0.5,2025-11-12 03:48:49,"Just try it, u will have fun with friends and laughter...         ..swearing aswell but.. buy the game, don't be a cheap b!*ch
"
208985037,76561198048150467,english,True,True,0,0.48714756965637207,2025-11-12 03:47:43,Folköl
208984874,76561198080999673,english,True,True,2,0.545454561710357666,2025-11-12 03:45:23,I nearly threw up from laughing when our rv got stuck in a tree while our driver crashed out.
208984573,76561198317673980,english,True,True,0,0.5,2025-11-12 03:40:40,best coop game ever
208984569,76561197988216756,english,True,True,0,0.5,2025-11-12 03:40:39,insanely fun co-op game. it's super funny!
208984511,76561198929162727,english,True,True,0,0.5,2025-11-12 03:39:56,Absolute cinema 10/10
208984428,76561198048457535,english,True,False,0,0.5,2025-11-12 03:38:45,Pretty good game 👍 Driving is fun
208984271,76561198071647147,english,True,True,0,0.5,2025-11-12 03:36:08,"Fun game
"
208984204,76561197995784660,english,True,True,0,0.5,2025-11-12 03:35:05,"MUCH FUN, weeeeaabeeeewweeeaaabeeee!
""RELAX"""
208984121,76561199148406661,english,True,True,0,0.5,2025-11-12 03:33:35,buy now
208984018,76561198097158420,english,True,True,0,0.5,2025-11-12 03:32:09,Blast with friend and extremely frustrating. Need more nuggets.
208983758,76561199433892827,english,True,True,0,0.5,2025-11-12 03:28:13,Winch Simulator
208983571,76561198015582850,english,True,True,0,0.5,2025-11-12 03:25:15,"Being a chubby little dude with short arms and short legs, chugging beer and chain smoking. what is there not too love?"
208983486,76561198083115807,english,True,True,0,0.5,2025-11-12 03:23:54,fun
208982710,76561198770813606,english,True,True,0,0.5,2025-11-12 03:12:02,very good game. super good i would recommend it to every age. fantastic game
208982677,76561199013206547,english,True,True,0,0.5,2025-11-12 03:11:26,amazing
208982670,76561199439555064,english,True,True,0,0.5,2025-11-12 03:11:20,Super fun had a great 3 days with my friends 10/10
208982228,76561198053754207,english,False,True,0,0.434782594442367554,2025-11-12 03:05:27,"Extremely buggy with terrible vehicle physics. You would think you wouldn't fall through the floor of your vehicle in a game made all about a vehicle, and yet you do. This game feels like an unfinished Early Access title despite claiming to be a full game. Complete slop."
208982165,76561199130804167,english,True,True,0,0.5,2025-11-12 03:04:28,My collars blue but my neck is red type shiiii. Its super fun that way lol you could even roleplay in this game
208981954,76561198118296203,english,False,True,1,0.497942358255386353,2025-11-12 03:01:03,"I really wanted to give this game the benefit of the doubt. Are the physics terrible? Yes. Are the creature spawns random and annoying? Yes.  Does the amount of damage cause by interactions make sense? No.

I was willing to over look all of these annoyances because the concept of the game is interesting. However, the lack of check points means I would never recommend this game to anyone I like. You're stuck playing until you reach a check point or else you loose all progress since the last one. Many obstacles cause insta-death and will set you right back to an hour ago. In particular, the section with the ferry is way too long to go without a check point. The ferry physics are terrible (simply existing on the ferry can damage your RV). After the fiddly crossing, winding your way up a hill, removing landmines, repairing your vehicle and building a lift, you end up at the top of a giant ramp with one attempt to get it right or you will end up right back at the goddamn ferry.  At this point it's just annoying, not challenging."
208981881,76561198298879609,english,True,True,0,0.5,2025-11-12 02:59:55,A great game to enjoy some time with friends
208981423,76561198439566096,english,True,True,0,0.5,2025-11-12 02:53:04,"Get ready for death, anger and more death. I lost my relationship to this game. 10/10 recommend"
208981112,76561198059832826,english,True,True,0,0.5,2025-11-12 02:48:27,A very nice Coop game to play with you´re best friend lots of fun!!
208981042,76561198324303980,english,True,True,0,0.5,2025-11-12 02:47:31,The best coop game you can get for 8 Euro
208980895,76561198773357822,english,True,True,0,0.5,2025-11-12 02:45:34,"hi
"
208980501,76561199827027637,english,True,True,0,0.5,2025-11-12 02:39:58,doesnt load
208980276,76561199888329663,english,True,False,0,0.5,2025-11-12 02:36:25,very good game to play with friends
208980266,76561197986329493,english,True,True,0,0.5,2025-11-12 02:36:19,The helicopter can eat my ass
208980247,76561198433360934,english,True,False,0,0.5,2025-11-12 02:36:13,"because of this game i started smoking, drinking and driving , love it"
208980191,76561198774342333,english,False,True,0,0.5,2025-11-12 02:35:26,"game is very buggy and janky, feels like the type of game you play once and never play again.
"
208979818,76561197972828319,english,True,True,0,0.5,2025-11-12 02:29:47,this game is so awesome funny. lack of player discipline makes it even more fun
208979745,76561199098097326,english,True,True,0,0.5,2025-11-12 02:28:36,they should add a night cycle where monsters attack you like a wendigo or something like that
208979435,76561199175820454,english,True,True,0,0.5,2025-11-12 02:23:53,The best weel spent brain cells
208979302,76561198347202502,english,True,True,0,0.5,2025-11-12 02:21:56,fun even for 2 people
208978596,76561198095766919,english,True,True,0,0.5,2025-11-12 02:12:11,Nice ending
208978482,76561199771621706,english,True,True,0,0.5,2025-11-12 02:10:34,"Игра Огонь, давно таких игр не встречал, сдишь рулишь следишь за своей собственной машиной в компании друзей, решаешь проблемы житейские очень кайфовая игруля всем советую"
208978429,76561199248032696,english,True,True,0,0.5,2025-11-12 02:09:49,the worst spent 9 hours with 2 more dumb people
208978248,76561199443707110,english,False,False,0,0.5,2025-11-12 02:06:58,"good game but its super hard to switch into third gear, this one part is impossible without third gear and i cant get past it"
208978181,76561199194861560,english,False,False,0,0.5,2025-11-12 02:06:18,"The bears shouldn't be running up and attacking me much less the RV when I'm inside the RV. Once you enter the RV then the bear should lose aggro on you and not stay locked on too you what in turn destroys the RV because of the bear. Also there shouldn't be four or so many bears immediately after the second check point,"
208977840,76561197963131233,english,True,True,0,0.5,2025-11-12 02:01:49,This game is better than you would ever expect for $8. So many shenanigans and accidents as a result of bickering and disagreement lmao.
208977705,76561198045562818,english,True,True,0,0.5,2025-11-12 02:00:01,Really fun game!
208977316,76561198066974295,english,True,True,0,0.5,2025-11-12 01:54:09,Gudd gaame
208976310,76561199807732102,english,True,True,0,0.5,2025-11-12 01:38:27,"because it is fun and challenging
"
208976145,76561199814270029,english,True,True,0,0.5,2025-11-12 01:35:48,Fun with lots of ppl
208976106,76561198877182360,english,True,False,1,0.523809552192687988,2025-11-12 01:35:21,RV
208975714,76561199141223129,english,True,True,1,0.476190477609634399,2025-11-12 01:29:15,.
208975235,76561199183634332,english,True,True,1,0.476190477609634399,2025-11-12 01:22:35,hi
208974880,76561198309859084,english,True,True,0,0.5,2025-11-12 01:17:34,Been really loving the game!
208974208,76561199759027834,english,True,True,1,0.5,2025-11-12 01:08:03,w game
208973958,76561199220565938,english,True,True,1,0.5,2025-11-12 01:04:37,gas
208973864,76561198835337271,english,True,False,0,0.5,2025-11-12 01:03:26,"[h1] 100% Recommend! [/h1]
If you enjoy a game where you pull your hair out and get in a fight like its family night monopoly, then i 100% recommend this game! Funny, daunting at times but an all round great game. There are some glitches with the winch but its easily manageable once you get the hang of it. If its your first time playing, all I'm going to say is; Gather the cassette tapes and listen to them as you go."
208973818,76561198071735304,english,True,True,1,0.5,2025-11-12 01:03:01,"Devastating story, left me in tears. Austin is a visionary."
208973766,76561199795495032,english,True,True,0,0.5,2025-11-12 01:02:11,tuff = drink drive smoker crash oldschool:(
208973193,76561199490561131,english,True,True,0,0.5,2025-11-12 00:54:18,great game!
208972131,76561198275306596,english,False,False,0,0.5,2025-11-12 00:38:02,in absence of the good ideas levels and to make it longer you make very difficult levels. classical worst short game and very hard to not observe how short it is :) not recommended
208972119,76561199209127064,english,True,True,0,0.5,2025-11-12 00:37:52,Funny and hard we need more gameplay!
208971566,76561198131647522,english,True,True,0,0.5,2025-11-12 00:29:46,"definition of friend slop with a lot of dumb issues like visual gaps in the geometry and easily clipping through walls, you can tell it was put together as a money printer, still fun though but damn. 

also its four player despite having six seats in the van, kinda stupid, espescially since somehow the latest update broke all forms of multiplayer mods/plugins so it crashes your game after a little while no matter what

I'll recommend it since it is actually pretty fun with the right people, but it is very much the definition of friend slop."
208971086,76561198000269646,english,True,True,0,0.5,2025-11-12 00:22:15,gg
208971081,76561198036349112,english,True,True,0,0.5,2025-11-12 00:22:10,Time spent 10/10
208969403,76561198080323601,english,True,True,1,0.520547926425933838,2025-11-11 23:58:17,Justice for my boy Austin
208969383,76561198142206657,english,True,True,1,0.520547926425933838,2025-11-11 23:58:01,"Best 9$ I ever spent, grab 3 buddies and enjoy the funniest 10 hours of gameplay."
208969120,76561198152305092,english,True,True,0,0.5,2025-11-11 23:55:01,h
208967898,76561198984535711,english,True,True,0,0.5,2025-11-11 23:37:02,10/10
208967745,76561198184662822,english,True,True,1,0.525862038135528564,2025-11-11 23:34:57,gem gokil bang nugget
208967629,76561198261058762,english,True,True,0,0.5,2025-11-11 23:33:17,"Good game, keep updating it please"
208967418,76561198045821646,english,True,True,0,0.5,2025-11-11 23:30:21,amazing to play with friends!
208967087,76561198029341359,english,True,True,0,0.476190477609634399,2025-11-11 23:25:23,THE ENDING WAS CINEMA!!!
208966536,76561198168291408,english,True,True,0,0.5,2025-11-11 23:17:31,"This Isn't Just An Rv Game, It's An Intense Looter/Shooter With Better Combat Scenes Than Call Of Duty. So Pack Up Three Of Your Best Buds And Prepare For A Life Changing Adventure."
208966052,76561199839104331,english,True,True,0,0.5,2025-11-11 23:10:46,1
208965824,76561199767690998,english,True,False,0,0.5,2025-11-11 23:07:15,"very hard but fun with friends recomended
"
208965758,76561199184902079,english,False,True,0,0.5,2025-11-11 23:06:15,FISK YOUR BUGS
208964532,76561198054968154,english,True,True,0,0.5,2025-11-11 22:48:39,Amazing game to play with friends!
208964221,76561199182974062,english,True,True,1,0.523809552192687988,2025-11-11 22:43:53,"Game like these are worth buying. The story, graphics, game play.
and the most important thing the price is really good for game like this.

Many thanks for ( Developers )"
208964185,76561198028390933,english,True,True,0,0.5,2025-11-11 22:43:27,Very fun
208963710,76561198796243529,english,True,True,0,0.5,2025-11-11 22:36:51,"fun chill game but only playing it 1 time nooo more
"
208963313,76561199465639147,english,True,True,0,0.5,2025-11-11 22:30:28,fml the truck fragile as hell
208962897,76561197972231420,english,True,True,0,0.5,2025-11-11 22:24:36,amazing
208962718,76561199140056025,english,True,True,0,0.5,2025-11-11 22:22:22,"This game is fantastic, but if you play it without friends, it becomes a bit boring."
208962600,76561198034606302,english,False,True,2,0.459724962711334229,2025-11-11 22:20:38,"RV There Yet? is a light, family-friendly road-trip comedy with Ice Cube trying to win over a single mother by driving her two chaotic kids across the country—only to have everything that can go wrong, go wrong. The game isn’t deep or unpredictable, but Ice Cube’s “tough guy trapped in a nightmare babysitting job” energy works surprisingly well, and the constant disaster humor keeps things moving. The kids start off obnoxious on purpose, but the story eventually lands in a sweet place about patience, trust, and chosen family. If you want something goofy, harmless, and easy to throw on for background laughs, it gets the job done. Don’t expect brilliance—expect Ice Cube fighting children and losing. 6.5/10."
208962557,76561198780092758,english,True,False,0,0.5,2025-11-11 22:20:03,Good
208962491,76561198054482283,english,True,False,0,0.5,2025-11-11 22:18:53,"I was laughing through most of the game, it's challenging, hilarious, and endlessly entertaining. If you’re looking for a fun game packed with humor and good to play with friends I would recommend this game."
208962343,76561198068407436,english,True,True,0,0.5,2025-11-11 22:16:33,mad game can pump darts 10/10
208962298,76561198085491979,english,True,True,0,0.5,2025-11-11 22:15:53,great game for a bunch of morons to play
208961707,76561199445274422,english,True,False,0,0.5,2025-11-11 22:07:57,lol
208960849,76561199244152612,english,True,True,0,0.5,2025-11-11 21:55:44,"fun
"
208960803,76561198012980764,english,True,True,0,0.5,2025-11-11 21:55:04,The true skill is being able to shift from 2nd to 3rd without stalling
208960636,76561198904018160,english,True,True,0,0.5,2025-11-11 21:52:39,Playing it solo and so far so good a nice unique game.
208958934,76561199157697131,english,True,True,0,0.5,2025-11-11 21:26:58,very fun especially with friends
208958058,76561199101623304,english,True,True,0,0.5,2025-11-11 21:13:12,very cute game
208956829,76561197960953284,english,True,True,0,0.5,2025-11-11 20:53:53,The best kind of friend slop.
208954734,76561198292617627,english,True,True,0,0.5,2025-11-11 20:19:36,GOTY
208954423,76561198045206229,english,False,True,1,0.457076579332351685,2025-11-11 20:14:15,"A little too janky and feature-light to get a recommendation. Especially when games like PEAK and REPO are around the same price point, more stable and scratch a similar itch.

Banging the volume up in the RV was fun tho

"
208954303,76561198077738313,english,True,True,0,0.5,2025-11-11 20:12:10,Just dude's doing dude shit
208953988,76561198012162503,english,True,True,0,0.5,2025-11-11 20:06:05,"Simple game, simple concept, frustrating as all hell
First  the things that needs improving - 
1. if you are solo...the game is pretty boring, an ability to join random strangers would be great
2.the physics can get laggy and janky and glitchy, this should be addressed pretty much optimizing the game
3. Achievements, give us some achievements, they are always fun to do, and usually lead to extra exploring etc
4.  more than 1 map, preferably
5.  getting back into the rv...sucks, even jumping often doesnt work, I understand the people are hilariously short but srsly...let us get into the rv without having to grab a plank

this game is very fun especially with more people, no need to use dx12, just use dx11 with graphics like these dont bother cranking up the visual details be nicer to your cpu and gpu, and no this game doesnt use much of either.
"
208953839,76561199126387329,english,True,True,0,0.5,2025-11-11 20:03:18,"Its nice to just hang out in this cartoony landscape, and get in rage because a bear tore your door off after you were getting relaxed."
208953405,76561198122494896,english,True,True,0,0.5,2025-11-11 19:55:06,might be the game of the year
208953325,76561198104307261,english,True,True,0,0.476190477609634399,2025-11-11 19:53:35,6/7
208953323,76561198340427676,english,True,True,0,0.5,2025-11-11 19:53:34,"amazing friendslop 
woke up my neighbours laughing my ass off at 2am 
10/10"
208951501,76561199696585231,english,True,True,2,0.52173912525177002,2025-11-11 19:21:43,VERY GOOD GAME BUT!!!!! YOU NEED FRIENDS WITHOUT FRIENDS SO BORING
208951028,76561198253589310,english,True,True,1,0.5,2025-11-11 19:13:09,"FUN TO PLAY WITH FRIENDS!

Suggestions:
Improve character inventory capacity"
208950329,76561198068906528,english,True,False,0,0.5,2025-11-11 18:59:21,"its so dumb, but so good"
208950162,76561198080616586,english,True,True,1,0.5,2025-11-11 18:56:19,"The game is extremely fun. As of a recommendation the minimum players should be 3 people.
Changing gears is soooo hard, and the fact that you have to change the setting for the voice com to push-to-talk every time when you die ... lets say it catches you off guard, especially if you talk via DC, so there will be extra giggle :D 
I will be looking forward for something more to be put into the game."
208948172,76561198335652340,english,True,True,0,0.5,2025-11-11 18:13:36,"Absolute banger. 10/10. Hope they continue working on this and adding more lore and content, however; it's pretty sick as is."
208947728,76561198353000032,english,True,True,0,0.5,2025-11-11 18:03:32,"10/10. A lot of fun to play with friends, really nice and not boring gameplay. Ability to throw each other is feature on itself. Recommend!"
208947372,76561198149053800,english,True,True,0,0.5,2025-11-11 17:56:27,So much fun in coop!
208947346,76561198113282202,english,True,False,0,0.5,2025-11-11 17:56:05,What a twist when you start trespassing..
208947055,76561198091829506,english,True,True,0,0.5,2025-11-11 17:48:47,"Checkpoint 9 almost made me quit playing the game entirely but got damn was it an enjoyable co op experience

5 / 6 on the fry meter - remove checkpoint 9 and you'll get one extra fry on the fry meter"
208946796,76561199766698583,english,True,True,0,0.5,2025-11-11 17:42:47,went home from a camping trip got raped by a bear thenmy rv got torn down to the frame i hate the bears they should add a way to rape them back
208946378,76561198449460877,english,True,True,0,0.5,2025-11-11 17:33:12,"very fun to play, there is some bugs and anomalies but it makes it funnier"
208946195,76561198881314016,english,True,True,0,0.5,2025-11-11 17:29:22,good game
208946183,76561198046233114,english,True,False,0,0.5,2025-11-11 17:29:09,"What an experience.  Ignore the reviews that call this ""friend slop.""  While it begins as a relaxing drive with friends, overcoming obstacles, by the ending I had literal chills and my friends and I were screaming in an adrenaline rushed panic yelling ""GO GO GO!"" as we all worked together with skills we'd spent the last 10 hours honing.  The janky physics are charming as you winch your front and back ends up mountainsides, pulling yourself out of pits, listening to cassettes of some wild dude teach you meditation and Absolute Calm(tm).  We were all blown away by the end, calling it one of the best games we'd played together in a while.  A definite buy, and at $8 an absolute steal.

Gurachaka, my child."
208946125,76561198071075176,english,True,False,0,0.5,2025-11-11 17:27:46,"if you are reading this, know that it's the kind of game that you have to play all the way through before deciding if it's a good game. that being said, I finished it with my Marry Men and let me tell you.... oh hell yes. this was a game worth playing, and one that we will joke about for years to come. 
The only thing stopping it from replay-ability is that it doesn't have achievements. and if you are looking at reviews to see if you want this game? don't trust a single review less than 10 hours of play, because then they didn't really play it."
208945921,76561198132598110,english,False,False,0,0.5,2025-11-11 17:22:55,buns
208945440,76561198087327002,english,True,True,0,0.5,2025-11-11 17:10:55,Best $10 i've spent in a very long time. Played with 2 friends and it was a lot of fun!
208945392,76561198050766865,english,True,True,0,0.5,2025-11-11 17:10:07,"One of THE best games i have played with a group of friends which is a MUST. i hope they come out with an expansion or a #2. 100% worth the money, highly recommend if you have friends to play with!"
208945041,76561199404222975,english,True,True,0,0.5,2025-11-11 17:01:13,Actually enjoyed playing this game alot with friends it fun to play
208944983,76561199196228820,english,True,True,0,0.5,2025-11-11 16:59:40,i had a blast playing it with my one mate
208944486,76561199080968318,english,True,True,0,0.5,2025-11-11 16:47:54,Drink Drive
208944339,76561198296640132,english,True,False,0,0.5,2025-11-11 16:44:31,Goated
208944185,76561199107123208,english,True,True,0,0.5,2025-11-11 16:40:45,"I can smoke, drink, throw my friends off cliffs, get attacked by bears, snakes, eagles, etc. on a road trip with friends? Awesome indie game. 9/10. Play through till the finale, its awesome."
208943737,76561198202046912,english,False,True,0,0.454545468091964722,2025-11-11 16:29:23,slop
208943208,76561197974156858,english,False,True,2,0.478693455457687378,2025-11-11 16:14:59,"It's one of those games that are good because of friends. The game itself is janky, buggy and not that fun. 

So: Game itself is not recommended. But having fun with friends IS recommended!"
208942749,76561199553175322,english,True,True,0,0.5,2025-11-11 16:03:44,"if you dont remove the bears from the game, im gonna do something i might really regret"
208942588,76561199053722399,english,True,True,0,0.5,2025-11-11 16:00:00,lost my voice for a day after laughing too much and pretending to be a vietnamese grandfather
208942201,76561198208656108,english,True,True,0,0.5,2025-11-11 15:50:25,"FANTASTIC! hilarious and very fun.
"
208941592,76561198031569319,english,True,True,1,0.5,2025-11-11 15:35:27,O-WEE-O-WAY-O-WEE-O-WAYYYY!
208941543,76561198016953031,english,True,True,1,0.5,2025-11-11 15:34:09,I achieved absolute calm.
208940826,76561198026700778,english,True,True,0,0.5,2025-11-11 15:15:33,"Really fun until a bear shows up. They demand you halt your progress and kite them for like 5 minutes, otherwise they absolutely wreck your shit. Kiting isn't much fun. There is an anti-bear item, but it's rare, single use, and the bear freaking comes back after using it.

Just needs balancing, then the game will be uninterrupted fun."
208939348,76561199122234097,english,True,True,0,0.5,2025-11-11 14:36:18,"RIP austin
"
208939267,76561199225041054,english,True,True,1,0.523809552192687988,2025-11-11 14:33:59,"Gurajchaka, 10/10. Find your absolute calm while dodging bears and land mines for 7.99. Fantastic game. RIP Austin."
208939255,76561198197143110,english,False,True,14,0.5733986496925354,2025-11-11 14:33:36,"It's unpolished. Compared to other recent cheap co-op experiences like peak or repo, it isn't as well thought out or playtested: 

The RV entrance is an awkward height that is inconvenient to jump into, and the physics engine makes this even more annoying. I would frequently clip the stair at the bottom of my character model and hover in front.

Bumping into things seems to cause inconsistent or unrealistic damage to seemingly random parts of the RV.

Aggressive animals look poorly designed, can attack through the RV floor and walls, and run at slow nonthreatening paces that can be beaten on foot.

Several times during my short session a player would desync causing the RV to flail violently and loudly for that player.

The in game voice chat would be on when not highlighted or would not work at all.

The stamina system from peak was placed in this game quite shamelessly, which could be fine but it did not really serve much purpose. If you are going to use an idea from another game it should at the very least be transformative. Your stamina does not limit your ability to progress through the level, a regular health bar would've sufficed.

I played for less than an hour and experienced all this. I want the game to be a platform for fun with friends, i don't want fun with friends to be the crutch for the game.
"
208939243,76561198086658521,english,True,True,0,0.5,2025-11-11 14:33:17,"Excellent game! Me and the boys had an absolute blast navigating the craziness! Lots of laughs, beers chugged, and smokes smoked across the way! 10/10!"
208939208,76561198210086797,english,True,True,1,0.523809552192687988,2025-11-11 14:32:20,"GURACHKA MY CHILD. MUST FIND ALL OF AUSTINS TAPES, R.I.P."
208938769,76561198064362598,english,False,False,1,0.457076579332351685,2025-11-11 14:19:17,Add more checkpoints
208938607,76561198053264219,english,True,True,1,0.523809552192687988,2025-11-11 14:14:04,Slow start but stick with it.
208938298,76561199434932135,english,True,True,0,0.5,2025-11-11 14:05:17,W Game
208938283,76561199155877567,english,True,True,0,0.5,2025-11-11 14:04:38,goated w friends
208938085,76561198973547787,english,True,False,0,0.5,2025-11-11 13:58:41,amazing. 10/10 would get yelled at again on not knowing my lefts and rights
208938078,76561198273013818,english,True,True,0,0.5,2025-11-11 13:58:31,peak
208937782,76561198402415310,english,True,True,0,0.5,2025-11-11 13:49:41,Der geilste scheiß den ich seit langem gespielt habe. Scheiß auf GTA 6.
208937684,76561198045684100,english,True,False,0,0.5,2025-11-11 13:46:55,"Have not completed this by any means but I can firmly recommend it if the trailers or pictures looked good to you. It's a streamer game in a sense ofc, with 4 possible tiny pudgy dads in the RV, in game walkies and proximity voice chat, and many many ridiculous obstacles, but it delivers a more simulation focused experience than most other games in the stripe. 

The game keeps the focus on fun, not getting hung up too deep in some mechanics while swimming in others. It strikes a lovely balance where there are few wrong tools for a job. The winches on front and back of the RV could likely get you through the game alone. 

It's a deeper experience than it looks, but not deep enough to lose your interest. Smoking cigarettes and eating food has benefits beyond roleplaying, with stat boosts associated with each item. It is not a perfect game, and with the wrong friends I could see being miserable. 

It takes all of the best parts of being stuck on the side of the highway with a friend, and only brings enough of the boredom and frustration to make a compelling contrast. As a caveat, the game is intended as a multiplayer experience and likely doesn't feel the same alone. I can imagine a certain zen peace to that, but I haven't tried it. 

Get this game! Good price even without a sale."
208937677,76561198345886077,english,False,True,0,0.5,2025-11-11 13:46:43,"Not fun gameplay. VC didnt work. More importantly was literally unplayable for me, anytime RV moved it spazzed tf out and through the floor"
208937663,76561198167257754,english,False,True,0,0.5,2025-11-11 13:46:17,Bug-slop
208937624,76561198873709000,english,True,True,0,0.5,2025-11-11 13:45:14,Fun game and good mechanics. Play with friends
208937398,76561198042869033,english,True,True,0,0.5,2025-11-11 13:38:34,Great game to play with friends.
208937330,76561198193390949,english,True,True,1,0.525547444820404053,2025-11-11 13:36:14,The best bang for your buck I have seen in a while.
208937326,76561198207524793,english,True,True,0,0.5,2025-11-11 13:36:10,"Would scream at my ""Friends"" again
"
208937249,76561198324704750,english,True,False,0,0.5,2025-11-11 13:33:55,Was not expecting that ending. Fun game to play with friends
208937031,76561199689136400,english,True,True,0,0.5,2025-11-11 13:26:22,"Game is super fun, runs on my laptop well with a 4050 (not sure what that guy who is ranting about it being poorly optimized is talking about. It cost $8, shut the hell  up.) I don't have anything bad to say about it ATM."
208936925,76561198124046477,english,True,True,0,0.5,2025-11-11 13:23:08,At least one of your teammates will be afk 85% of the game
208936874,76561198044989655,english,True,True,0,0.5,2025-11-11 13:21:12,man I love this game. Its wholesome puzzle solving that involves teamwork and lots of hijinks. Its serious enough where you need to coordinate but not enough where you cant goof off a little. just a lot of fun.
208936847,76561198155808025,english,True,False,0,0.5,2025-11-11 13:20:15,"the perfect game for working together with friends, the rv repair system is great, and i found absolute calm"
208936715,76561198335462635,english,True,True,0,0.5,2025-11-11 13:16:25,its good
208936545,76561198281979778,english,True,True,0,0.5,2025-11-11 13:12:17,always need more bear spray
208936495,76561198281480787,english,True,True,0,0.5,2025-11-11 13:10:37,great game buy it now
208936210,76561199011268385,english,True,False,1,0.518348574638366699,2025-11-11 13:02:54,"friends tried winching the car up a hill, car exploded and sent me flying across the map

good video game"
208935934,76561199626888623,english,True,False,0,0.5,2025-11-11 12:55:01,"super fun game the more the better when it comes to playing but it is so much fun
"
208935911,76561198796769827,english,True,True,0,0.5,2025-11-11 12:54:16,GREAT GAME. GOOD BEER. GOOD CIGS. GOOD FRIENDS.
208935892,76561199216784023,english,True,True,0,0.5,2025-11-11 12:53:45,This game is literally so much fun. This is the hardest I've laughed in a long time.
208935532,76561199093011514,english,False,True,0,0.5,2025-11-11 12:44:34,"this game is ahhhhhh bru
"
208935487,76561198068464094,english,True,True,0,0.5,2025-11-11 12:43:29,What an absolute banger. The boys and I busted this one out in two days of absolute chaos.
208935208,76561199196123804,english,True,True,0,0.5,2025-11-11 12:35:39,Amazing game to play with the boys!
208935167,76561198228544448,english,True,True,0,0.5,2025-11-11 12:34:32,Genuine peak
208934782,76561198247639268,english,True,False,0,0.5,2025-11-11 12:22:46,hell on route 68
208934722,76561198103765727,english,True,True,0,0.5,2025-11-11 12:21:17,"Amazing game so far, made many laughs and has many features for what you pay for. Many cigarette animations that immerse you in the world. Needs beer drunk effect and that's it."
208934641,76561198166448444,english,True,True,0,0.5,2025-11-11 12:18:39,Most fun I've had in a video game in a long time.
208934475,76561199816605528,english,True,True,0,0.5,2025-11-11 12:14:20,goty
208934437,76561199020902627,english,False,True,0,0.5,2025-11-11 12:13:20,"Man. The game does not run well at all. The concept and idea is very cool and seems fun but being inside the RV feels like experiencing 200 ping in hell. Items clip through walls. Climbing mountains feels like walking up the stairs. Constantly lags and the optimization is horrible. 

If these issues get fixed, it might be a solid game, but for now, pass."
208934436,76561198353353391,english,True,True,0,0.5,2025-11-11 12:13:19,RV GO VROOM VROOM
208934078,76561198039329807,english,True,True,0,0.5,2025-11-11 12:03:39,"Great Homage to Halo, lol."
208934023,76561199063044842,english,True,False,0,0.5,2025-11-11 12:02:13,"awesome game, needs a poloaroid camera to capture the moments"
208933986,76561199099939943,english,True,True,0,0.5,2025-11-11 12:01:17,"Phenomenal game for a good price. Hours of fun that'll bless you with many laughs with your buds. Highly recommend with one friend-o that takes the game too seriously. 
Throw 'er in reverse, Terry!"
208933941,76561199528717217,english,True,True,0,0.5,2025-11-11 11:59:59,"GREAT IF YOUR FRIENDS KNOW HOW TO TEAMWORK! 
ALL THE DIFFERENT AREAS ARE REALLY PRETTY.
I WOULD RECOMMEND THIS GAME!"
208933750,76561199483347069,english,True,True,0,0.5,2025-11-11 11:56:10,funny af
208933661,76561199379777022,english,True,True,0,0.5,2025-11-11 11:53:31,pretty cool
208933140,76561199135349412,english,False,False,0,0.5,2025-11-11 11:39:26,"it too much bug
"
208933087,76561199084840501,english,True,True,0,0.5,2025-11-11 11:37:59,im gonna slime everyone out
208933042,76561198300540133,english,True,True,0,0.5,2025-11-11 11:36:39,This game is just you and your friends playing as the most environmentally irresponsible group of people in the world and it's just an absolute blast.
208932558,76561198806957971,english,True,True,0,0.5,2025-11-11 11:24:46,"100% would recommend.

A friend and I had a blast playing through to the end."
208932502,76561198086876925,english,True,False,0,0.5,2025-11-11 11:23:30,I fully recommend this game. Played it with a good buddy of mine and we had a blast. A little bit buggy but nothing too serious.
208932385,76561198271758945,english,True,True,0,0.5,2025-11-11 11:20:51,"RV There Yet? was an emotional experience,"
208932267,76561198006591019,english,True,True,0,0.5,2025-11-11 11:18:07,"spent to long hitting my head , friends was lost , and friendships where strained , would play again watch on youtube and twitch @livecleo"
208932259,76561198301841153,english,True,True,1,0.523809552192687988,2025-11-11 11:18:03,HIGHLY recommend this game... It was super fun to play and watch.. lots of great moments and the ending was GOLD
208932208,76561198278508146,english,False,True,0,0.476190477609634399,2025-11-11 11:16:52,my friend is stuck in the mud with his rv. He said this game is dumb and ragebaited the refund outta this game.
208932047,76561198272402535,english,True,True,0,0.476190477609634399,2025-11-11 11:12:56,yep.
